id,sportsbook,event_id,sport,league,home_team,away_team,market_type,selection,selection_type,odds_american,odds_decimal,odds_probability,line,event_start_time,is_live,timestamp
216267613250929,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago White Sox or Detroit Tigers,other,800,9,0.1111,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
217185822357856,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Baltimore Orioles to beat New York Yankees,other,12500,126,0.0079,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
218057519422856,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Philadelphia Phillies or Washington Nationals,other,650,7.5,0.1333,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
218066842302069,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Milwaukee Brewers to beat Miami Marlins,other,12500,126,0.0079,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
218663258488289,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Seattle Mariners to beat Toronto Blue Jays,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
220432875564672,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Athletics or Boston Red Sox,other,1500,16,0.0625,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
220503397869978,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Houston Astros to beat Cleveland Guardians,other,17500,176,0.0057,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
22058995845957,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Texas Rangers to beat New York Yankees,other,2700,28,0.0357,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
220883972372608,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians to beat Baltimore Orioles,other,22500,226,0.0044,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
220916787799671,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Atlanta Braves vs. Pittsburgh Pirates,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
221207308043732,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Boston Red Sox vs. Cleveland Guardians,other,6000,61,0.0164,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
222580605886383,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Baltimore Orioles or Houston Astros,other,1200,13,0.0769,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
222919709136770,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago White Sox or Los Angeles Angels,other,1400,15,0.0667,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
223129875245114,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians to beat Detroit Tigers,other,30000,301,0.0033,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
223313014151808,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Arizona Diamondbacks or Pittsburgh Pirates,other,2700,28,0.0357,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
22417424032215,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Milwaukee Brewers to beat Chicago Cubs,other,4500,46,0.0217,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
224947874270618,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Philadelphia Phillies or San Diego Padres,other,550,6.5,0.1538,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
225822123933800,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Philadelphia Phillies vs. Pittsburgh Pirates,other,12500,126,0.0079,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
226512748552628,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Athletics or Detroit Tigers,other,1900,20,0.05,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
228238166965782,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,St. Louis Cardinals to beat Los Angeles Dodgers,other,20000,201,0.005,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
228457800331316,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Atlanta Braves to beat Los Angeles Dodgers,other,1400,15,0.0667,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
229458724407727,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Athletics vs. Tampa Bay Rays,other,40000,401,0.0025,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
229588162945141,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Tampa Bay Rays to beat Texas Rangers,other,3300,34,0.0294,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
229872772024890,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Houston Astros or New York Yankees,other,180,2.8,0.3571,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
230607134589540,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Angels or Toronto Blue Jays,other,2200,23,0.0435,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
230661897963543,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Atlanta Braves or San Diego Padres,other,500,6,0.1667,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
231017666186251,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Boston Red Sox vs. Minnesota Twins,other,17500,176,0.0057,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
23127319331320,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Dodgers to beat Washington Nationals,other,25000,251,0.004,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
231959775257475,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Milwaukee Brewers or New York Mets,other,500,6,0.1667,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
232406345102518,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago White Sox vs. Cleveland Guardians,other,8000,81,0.0123,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
232849353049479,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Boston Red Sox,other,1600,17,0.0588,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
233154838609782,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Milwaukee Brewers to beat Pittsburgh Pirates,other,15000,151,0.0066,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
233771234202899,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Texas Rangers to beat Tampa Bay Rays,other,3000,31,0.0323,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
233975188671568,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,NL East,other,260,3.6,0.2778,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
234141036295554,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Baltimore Orioles,other,2700,28,0.0357,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
234478269469452,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Toronto Blue Jays to beat Chicago White Sox,other,20000,201,0.005,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
234839349153398,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Philadelphia Phillies to beat Milwaukee Brewers,other,3300,34,0.0294,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
235271513943718,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Dodgers to beat St. Louis Cardinals,other,6500,66,0.0152,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
236142747571023,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Athletics or Baltimore Orioles,other,2500,26,0.0385,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
236160555965931,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Miami Marlins to beat Atlanta Braves,other,20000,201,0.005,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
236402584810796,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,San Francisco Giants or Washington Nationals,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
236717177023986,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Boston Red Sox to beat Cleveland Guardians,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
236725101829580,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Baltimore Orioles vs. Houston Astros,other,20000,201,0.005,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
236830508522419,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Tampa Bay Rays to beat Baltimore Orioles,other,17500,176,0.0057,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
237347178007247,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Houston Astros,other,2200,23,0.0435,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
238278269891555,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Pittsburgh Pirates or San Francisco Giants,other,4000,41,0.0244,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
238663299449767,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Baltimore Orioles to beat Detroit Tigers,other,50000,501,0.002,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
238948314566215,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Boston Red Sox or Kansas City Royals,other,1600,17,0.0588,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
239346403108427,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Colorado Rockies or Los Angeles Dodgers,other,-115,1.87,0.5349,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
239425076000663,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians,other,1100,12,0.0833,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
239749192128165,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cincinnati Reds,other,25000,251,0.004,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
240409990197067,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Tampa Bay Rays to beat Cleveland Guardians,other,3000,31,0.0323,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
240904868147089,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Philadelphia Phillies or San Francisco Giants,other,650,7.5,0.1333,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
24129849686598,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,San Diego Padres or San Francisco Giants,other,4500,46,0.0217,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
241940245640222,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago White Sox vs. Minnesota Twins,other,22500,226,0.0044,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
241951955560964,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago Cubs to beat Miami Marlins,other,25000,251,0.004,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
242198155960108,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Dodgers vs. Miami Marlins,other,4000,41,0.0244,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
24341758565651,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Toronto Blue Jays to beat Houston Astros,other,40000,401,0.0025,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
243825305513567,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians or Detroit Tigers,other,700,8,0.125,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
245385495053419,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cincinnati Reds vs. Los Angeles Dodgers,other,20000,201,0.005,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
245838858480124,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Detroit Tigers to beat Houston Astros,other,35000,351,0.0028,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
246173978138013,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Boston Red Sox vs. Toronto Blue Jays,other,17500,176,0.0057,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
246448428880187,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago Cubs or Colorado Rockies,other,1200,13,0.0769,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
247190607709950,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Athletics or Kansas City Royals,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
247698652468605,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,AL Central,other,400,5,0.2,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
247738201110944,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Toronto Blue Jays to beat Seattle Mariners,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
247766329220522,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians or Tampa Bay Rays,other,340,4.4,0.2273,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
248029721595320,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Miami Marlins to beat Milwaukee Brewers,other,20000,201,0.005,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
249121174365886,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Milwaukee Brewers vs. Pittsburgh Pirates,other,8000,81,0.0123,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
249340158800971,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Texas Rangers to beat Chicago White Sox,other,12500,126,0.0079,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
249561988154716,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Miami Marlins to beat Los Angeles Dodgers,other,12500,126,0.0079,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
249732092083648,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Atlanta Braves or Chicago Cubs,other,370,4.7,0.2128,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
250234120388562,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Dodgers or Pittsburgh Pirates,other,-120,1.833,0.5455,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
250259428158216,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Detroit Tigers vs. Houston Astros,other,22500,226,0.0044,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
250268179374238,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Minnesota Twins to beat Cleveland Guardians,other,50000,501,0.002,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
250536590381817,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,New York Yankees to beat Cleveland Guardians,other,1500,16,0.0625,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
251686510804843,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Arizona Diamondbacks or Cincinnati Reds,other,5000,51,0.0196,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
251716647218423,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Texas Rangers to beat Boston Red Sox,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
251965691190143,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago Cubs vs. Miami Marlins,other,17500,176,0.0057,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
252045995838509,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Milwaukee Brewers to beat Arizona Diamondbacks,other,15000,151,0.0066,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
252457025748104,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians to beat Minnesota Twins,other,40000,401,0.0025,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
252542512335199,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago White Sox or Tampa Bay Rays,other,380,4.8,0.2083,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
252903417949111,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,New York Yankees vs. Seattle Mariners,other,650,7.5,0.1333,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
25311682653015,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Boston Red Sox or Houston Astros,other,900,10,0.1,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
253295317731292,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Arizona Diamondbacks or St. Louis Cardinals,other,3300,34,0.0294,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
25335757554701,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians vs. Seattle Mariners,other,4000,41,0.0244,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
253402082974683,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Angels or New York Yankees,other,210,3.1,0.3226,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
253458448267719,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Atlanta Braves or Colorado Rockies,other,600,7,0.1429,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
253953218465450,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago Cubs vs. Washington Nationals,other,50000,501,0.002,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
254482690352892,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians to beat Seattle Mariners,other,8000,81,0.0123,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
255156387404083,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Houston Astros to beat New York Yankees,other,6500,66,0.0152,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
255458385448557,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,New York Yankees to beat Boston Red Sox,other,6500,66,0.0152,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
255671683245373,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians or New York Yankees,other,155,2.55,0.3922,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
256110195929810,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Philadelphia Phillies,other,650,7.5,0.1333,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
256842497628094,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Seattle Mariners to beat Minnesota Twins,other,20000,201,0.005,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
259457848479811,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Dodgers to beat Atlanta Braves,other,700,8,0.125,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
259575119994997,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Atlanta Braves vs. Chicago Cubs,other,3000,31,0.0323,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
259578470155546,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cleveland Guardians to beat Boston Red Sox,other,10000,101,0.0099,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
259803280842463,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Kansas City Royals or Minnesota Twins,other,4000,41,0.0244,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
260540511339874,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Miami Marlins or New York Mets,other,5000,51,0.0196,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
26102539794123,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Kansas City Royals or New York Yankees,other,210,3.1,0.3226,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
261474991688396,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Detroit Tigers to beat Seattle Mariners,other,15000,151,0.0066,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
261945386505411,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Philadelphia Phillies to beat Los Angeles Dodgers,other,1700,18,0.0556,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
262120508824104,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Baltimore Orioles or Cleveland Guardians,other,750,8.5,0.1176,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
262291985460837,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Detroit Tigers vs. New York Yankees,other,2500,26,0.0385,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
262682016107415,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Texas Rangers,other,800,9,0.1111,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
262762190411086,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago White Sox or Minnesota Twins,other,1000,11,0.0909,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
262880702797316,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Seattle Mariners vs. Toronto Blue Jays,other,5500,56,0.0179,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
263149796110627,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,San Francisco Giants or St. Louis Cardinals,other,6000,61,0.0164,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
263316471135246,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Cincinnati Reds or Pittsburgh Pirates,other,3500,36,0.0278,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
26377881014703,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Texas Rangers to beat Cleveland Guardians,other,8000,81,0.0123,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
263852214457581,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Los Angeles Dodgers to beat Cincinnati Reds,other,25000,251,0.004,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
265446132834353,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Detroit Tigers to beat Toronto Blue Jays,other,35000,351,0.0028,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
265737737450157,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Seattle Mariners vs. Tampa Bay Rays,other,1100,12,0.0833,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
26608175444306,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Chicago White Sox to beat Boston Red Sox,other,15000,151,0.0066,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
266831053365092,fanduel,mlb__mlbfutures_2026-10-30_b3,baseball,mlb,MLB Futures,,conference_winner,Detroit Tigers or Texas Rangers,other,550,6.5,0.1538,,2026-10-31T00:00Z,False,2026-07-13T01:45:58.346411002Z
